experiment_id,run_id,timestep,time_minutes,worker_id,worker_role,heart_rate,skin_temperature,spo2,accelerometer_magnitude,approximate_location,activity_level,simulated_event_type,is_critical_event,risk_score,generated_alert,recommendation,effective_threshold,communication_latency_ms,processing_latency_ms,total_latency_ms,packet_loss,energy_consumption_mj,computational_load,local_processing_ratio,external_transmission_ratio,privacy_exposure_score,security_risk_score,transparency_score,explainability_available,unauthorized_access_probability,unauthorized_access,data_tampering_probability,data_tampered,attack_propagation_risk,dete4cpes_overhead_ms,applied_dest_effects
EXP_20260507_152111_a31077,1,0,0.0,1,nurse,83.354,37.013,97.435,1.493,Pharmacy-zone,0.548,none,False,0.0926,False,none,0.65,52.574,14.229,66.802,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,17,17.0,2,porter,104.036,37.013,96.573,2.605,Pharmacy-zone,0.712,none,False,0.2396,False,none,0.65,62.178,11.0,73.178,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,17,17.0,3,technician,99.373,37.263,94.468,1.616,Ward-A-zone,0.787,none,False,0.2252,False,none,0.65,63.518,13.187,76.705,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,17,17.0,4,porter,108.52,37.079,94.694,1.995,Surgery-zone,0.488,none,False,0.3065,False,none,0.65,62.83,17.202,80.032,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,17,17.0,5,technician,94.92,37.488,95.833,1.167,Emergency-zone,0.407,none,False,0.2256,False,none,0.65,48.863,15.527,64.39,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,17,17.0,6,porter,102.65,37.053,94.569,1.603,Emergency-zone,0.662,none,False,0.2739,False,none,0.65,49.932,17.816,67.748,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,17,17.0,7,porter,102.115,36.878,95.82,1.189,Radiology-zone,0.517,none,False,0.1484,False,none,0.65,40.784,18.701,59.485,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,17,17.0,8,porter,103.766,37.062,96.197,1.231,Emergency-zone,0.686,none,False,0.2341,False,none,0.65,58.745,15.898,74.643,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,17,17.0,9,technician,85.33,36.874,97.314,0.76,Ward-A-zone,0.183,none,False,0.0622,False,none,0.65,58.462,16.473,74.935,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,17,17.0,10,nurse,100.075,37.182,96.651,2.234,Pharmacy-zone,0.653,none,False,0.2137,False,none,0.65,45.371,17.346,62.717,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,17,17.0,11,cleaning_staff,91.041,36.692,94.777,1.134,Emergency-zone,0.32,none,False,0.1876,False,none,0.65,52.325,14.096,66.421,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,17,17.0,12,technician,93.166,37.151,96.349,1.106,Radiology-zone,0.392,none,False,0.1175,False,none,0.65,54.265,18.781,73.046,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,17,17.0,13,physician,91.316,36.729,96.332,0.919,ICU-zone,0.35,none,False,0.1619,False,none,0.65,54.518,18.246,72.764,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,17,17.0,14,technician,102.256,36.991,95.673,1.584,Radiology-zone,0.635,none,False,0.1717,False,none,0.65,65.666,19.763,85.429,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,17,17.0,15,physician,92.272,37.223,94.645,0.952,ICU-zone,0.436,none,False,0.2226,False,none,0.65,51.585,19.07,70.655,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,17,17.0,16,physician,92.651,37.058,94.642,1.53,Radiology-zone,0.486,none,False,0.1536,False,none,0.65,70.22,14.492,84.712,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,17,17.0,17,porter,99.684,36.885,94.523,1.572,Surgery-zone,0.638,none,False,0.2562,False,none,0.65,56.417,10.822,67.239,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,17,17.0,18,physician,107.546,37.006,94.783,1.378,Surgery-zone,0.508,none,False,0.2592,False,none,0.65,68.904,16.851,85.756,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,17,17.0,19,nurse,97.663,37.356,94.762,0.812,Surgery-zone,0.534,none,False,0.2574,False,none,0.65,50.954,15.784,66.738,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,17,17.0,20,technician,98.167,36.97,94.011,1.158,Surgery-zone,0.284,none,False,0.2284,False,none,0.65,59.947,16.299,76.246,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,18,18.0,1,nurse,78.694,37.059,97.183,0.462,Pharmacy-zone,0.149,none,False,0.064,False,none,0.65,50.495,16.058,66.553,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,18,18.0,2,porter,106.817,37.035,96.5,1.043,Pharmacy-zone,0.789,none,False,0.1822,False,none,0.65,59.404,16.311,75.715,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,18,18.0,3,technician,97.821,37.315,94.718,0.995,Ward-A-zone,0.753,none,False,0.2028,False,none,0.65,61.856,14.839,76.695,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,18,18.0,4,porter,131.569,37.161,93.441,3.0,Surgery-zone,0.657,fall,True,0.4982,False,none,0.65,60.827,16.202,77.03,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,18,18.0,5,technician,95.432,37.511,95.687,1.649,Emergency-zone,0.425,none,False,0.2495,False,none,0.65,45.828,17.721,63.548,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,18,18.0,6,porter,100.567,37.031,94.637,1.125,Emergency-zone,0.55,none,False,0.2429,False,none,0.65,57.774,14.406,72.18,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,18,18.0,7,porter,101.178,36.914,95.968,1.794,Radiology-zone,0.466,none,False,0.1625,False,none,0.65,50.661,15.83,66.491,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,18,18.0,8,porter,106.827,37.14,96.111,2.221,Emergency-zone,0.759,none,False,0.3075,False,none,0.65,42.319,19.263,61.582,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,18,18.0,9,technician,95.138,37.032,97.163,1.475,Ward-A-zone,0.559,none,False,0.1298,False,none,0.65,49.384,15.137,64.521,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,18,18.0,10,nurse,100.554,37.247,96.386,0.538,Pharmacy-zone,0.671,none,False,0.1709,False,none,0.65,53.717,16.393,70.11,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,18,18.0,11,cleaning_staff,94.92,36.764,94.559,0.89,Emergency-zone,0.464,none,False,0.2162,False,none,0.65,41.858,14.903,56.761,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,18,18.0,12,technician,93.156,37.132,96.304,1.452,Radiology-zone,0.362,none,False,0.117,False,none,0.65,52.19,14.968,67.158,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,18,18.0,13,physician,95.407,36.762,96.235,1.233,ICU-zone,0.456,none,False,0.1835,False,none,0.65,59.722,17.323,77.045,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,18,18.0,14,technician,102.445,37.016,95.393,1.925,Radiology-zone,0.604,none,False,0.1993,False,none,0.65,49.873,15.83,65.703,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,18,18.0,15,physician,90.279,37.26,94.633,0.955,ICU-zone,0.362,none,False,0.2142,False,none,0.65,57.999,18.068,76.068,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,18,18.0,16,physician,95.816,37.128,94.711,0.758,Radiology-zone,0.6,none,False,0.1691,False,none,0.65,56.637,15.217,71.854,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,18,18.0,17,porter,95.845,36.862,94.469,1.195,Surgery-zone,0.488,none,False,0.2232,False,none,0.65,48.11,16.581,64.691,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,18,18.0,18,physician,109.009,36.988,94.804,1.781,Radiology-zone,0.555,none,False,0.2228,False,none,0.65,59.982,13.325,73.307,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,18,18.0,19,nurse,97.277,37.378,94.71,1.61,Surgery-zone,0.498,none,False,0.2697,False,none,0.65,37.673,18.517,56.19,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,18,18.0,20,technician,101.503,37.067,94.067,0.971,Surgery-zone,0.438,none,False,0.2552,False,none,0.65,56.763,17.059,73.822,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,19,19.0,1,nurse,83.624,36.478,94.116,1.873,Pharmacy-zone,0.107,none,False,0.1294,False,none,0.65,54.519,17.539,72.059,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,True,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,19,19.0,2,porter,108.958,37.05,96.432,2.469,Pharmacy-zone,0.871,none,False,0.2627,False,none,0.65,57.635,17.818,75.454,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,19,19.0,3,technician,92.194,37.166,94.619,1.335,Emergency-zone,0.476,none,False,0.2206,False,none,0.65,69.881,17.075,86.956,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,19,19.0,4,porter,110.017,37.117,95.129,1.945,Ward-B-zone,0.523,none,False,0.2371,False,none,0.65,55.205,16.139,71.344,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,19,19.0,5,technician,93.048,37.471,95.637,1.551,Emergency-zone,0.315,none,False,0.0,False,no_assessment_packet_loss,0.65,47.084,0.0,47.084,True,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,19,19.0,6,porter,103.098,37.025,94.763,1.407,Emergency-zone,0.616,none,False,0.2532,False,none,0.65,49.3,17.8,67.1,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,19,19.0,7,porter,115.618,37.441,93.306,1.315,Radiology-zone,0.474,high_fatigue,True,0.2915,False,none,0.65,48.363,18.592,66.955,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,19,19.0,8,porter,103.488,37.123,95.992,1.119,Emergency-zone,0.632,none,False,0.2351,False,none,0.65,58.666,18.651,77.317,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,19,19.0,9,technician,95.317,37.03,97.126,1.248,Ward-A-zone,0.537,none,False,0.0,False,no_assessment_packet_loss,0.65,41.018,0.0,41.018,True,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,19,19.0,10,nurse,105.964,37.323,96.278,1.614,Pharmacy-zone,0.847,none,False,0.2219,False,none,0.65,44.014,16.22,60.234,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,19,19.0,11,cleaning_staff,91.346,36.725,94.986,0.756,Emergency-zone,0.309,none,False,0.1831,False,none,0.65,45.008,15.121,60.129,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,19,19.0,12,technician,96.802,37.149,96.311,1.514,Radiology-zone,0.533,none,False,0.1467,False,none,0.65,40.882,15.901,56.782,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,19,19.0,13,physician,99.749,36.879,95.855,1.219,ICU-zone,0.676,none,False,0.2171,False,none,0.65,60.894,16.02,76.914,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,19,19.0,14,technician,102.483,37.022,95.652,1.707,Radiology-zone,0.594,none,False,0.1797,False,none,0.65,50.608,17.571,68.179,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,19,19.0,15,physician,97.802,37.571,92.683,0.683,ICU-zone,0.21,high_fatigue,True,0.3039,False,none,0.65,51.664,17.868,69.532,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,19,19.0,16,physician,90.91,37.041,94.604,1.334,Ward-A-zone,0.417,none,False,0.1342,False,none,0.65,54.293,16.642,70.936,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,19,19.0,17,porter,99.036,36.891,94.425,1.45,Surgery-zone,0.611,none,False,0.2469,False,none,0.65,60.197,14.688,74.885,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,19,19.0,18,physician,109.641,37.026,94.749,0.894,Radiology-zone,0.563,none,False,0.2056,False,none,0.65,58.581,13.991,72.572,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,19,19.0,19,nurse,88.414,37.264,95.01,1.05,Surgery-zone,0.17,none,False,0.1861,False,none,0.65,67.062,14.29,81.352,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,19,19.0,20,technician,99.792,37.033,94.178,1.29,Pharmacy-zone,0.348,none,False,0.1703,False,none,0.65,42.954,17.195,60.149,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,20,20.0,1,nurse,78.983,37.062,97.016,0.932,Pharmacy-zone,0.106,none,False,0.0615,False,none,0.65,50.951,16.135,67.086,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,20,20.0,2,porter,103.508,36.994,96.407,1.228,Laboratory-zone,0.633,none,False,0.1569,False,none,0.65,54.963,14.315,69.278,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,20,20.0,3,technician,99.065,37.312,94.573,1.942,Ward-A-zone,0.729,none,False,0.2422,False,none,0.65,51.035,17.057,68.092,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152111_a31077,1,20,20.0,4,porter,104.898,37.085,95.166,1.017,Surgery-zone,0.335,none,False,0.2362,False,none,0.65,48.235,16.086,64.321,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
